292	ENST00000567960
295	ENST00000613512
306	ENST00000422698
325	ENST00000543859
348	ENST00000574062
349	ENST00000575319
352	ENST00000614621
353	ENST00000612408
354	ENST00000619036
357	ENST00000466254
358	ENST00000613761
359	ENST00000610566
360	ENST00000610847
361	ENST00000616837
362	ENST00000610547
363	ENST00000610516
364	ENST00000436911
365	ENST00000619762
366	ENST00000613738
367	ENST00000610889
368	ENST00000443402
369	ENST00000611116
370	ENST00000616778
371	ENST00000611204
372	ENST00000613353
373	ENST00000618259
374	ENST00000390477
375	ENST00000617343
377	ENST00000390320
382	ENST00000390238
394	ENST00000390321
395	ENST00000390331
396	ENST00000390559
397	ENST00000610838
398	ENST00000613516
399	ENST00000390547
400	ENST00000390237
401	ENST00000614656
402	ENST00000430694
403	ENST00000610638
404	ENST00000614252
405	ENST00000390323
407	ENST00000390543
408	ENST00000390545
409	ENST00000390325
410	ENST00000390556
411	ENST00000613640
412	ENST00000390551
413	ENST00000616127
414	ENST00000621473
415	ENST00000390548
416	ENST00000390549
417	ENST00000390542
418	ENST00000612473
419	ENST00000613152
420	ENST00000619212
421	ENST00000618756
422	ENST00000618145
423	ENST00000615822
424	ENST00000390539
426	ENST00000390314
433	ENST00000390312
438	ENST00000390316
440	ENST00000620395
441	ENST00000473726
442	ENST00000558152
444	ENST00000465170
445	ENST00000498574
455	ENST00000390618
456	ENST00000390604
457	ENST00000434710
459	ENST00000390605
460	ENST00000390593
461	ENST00000448155
462	ENST00000390616
463	ENST00000390624
464	ENST00000390602
466	ENST00000390594
467	ENST00000390595
468	ENST00000390609
470	ENST00000468494
473	ENST00000390607
474	ENST00000390621
475	ENST00000390617
478	ENST00000498435
479	ENST00000480492
480	ENST00000628287
483	ENST00000390290
487	ENST00000611170
488	ENST00000490686
489	ENST00000390243
490	ENST00000482769
491	ENST00000492167
493	ENST00000421835
494	ENST00000630556
495	ENST00000628219
496	ENST00000509129
500	ENST00000628927
501	ENST00000618026
502	ENST00000615359
504	ENST00000610349
506	ENST00000454421
508	ENST00000390632
509	ENST00000390627
511	ENST00000613477
512	ENST00000390629
513	ENST00000390630
514	ENST00000390628
516	ENST00000453673
518	ENST00000354689
519	ENST00000558425
520	ENST00000390297
522	ENST00000627132
523	ENST00000614332
524	ENST00000390299
526	ENST00000390301
527	ENST00000604066
528	ENST00000622410
529	ENST00000628076
530	ENST00000390265
531	ENST00000611734
533	ENST00000474213
534	ENST00000491977
535	ENST00000612356
536	ENST00000557788
537	ENST00000453166
538	ENST00000558026
539	ENST00000390268
540	ENST00000622028
546	ENST00000390270
547	ENST00000377032
551	ENST00000492446
553	ENST00000483379
554	ENST00000390603
555	ENST00000562905
556	ENST00000603660
557	ENST00000390601
558	ENST00000390622
559	ENST00000390598
560	ENST00000390606
561	ENST00000455737
562	ENST00000390615
564	ENST00000390610
570	ENST00000377423
572	ENST00000468879
573	ENST00000471857
574	ENST00000443397
577	ENST00000390285
581	ENST00000390306
583	ENST00000390308
585	ENST00000390633
586	ENST00000390634
587	ENST00000624687
588	ENST00000617374
589	ENST00000433072
590	ENST00000621503
592	ENST00000390639
593	ENST00000424969
594	ENST00000390412
595	ENST00000390417
596	ENST00000390418
597	ENST00000390414
598	ENST00000390416
599	ENST00000390415
600	ENST00000390413
601	ENST00000390419
602	ENST00000390334
603	ENST00000390339
604	ENST00000390337
605	ENST00000390333
606	ENST00000390338
607	ENST00000390534
608	ENST00000390520
609	ENST00000390480
610	ENST00000390527
611	ENST00000390495
612	ENST00000390521
613	ENST00000390528
614	ENST00000390496
615	ENST00000390499
617	ENST00000390497
618	ENST00000390517
619	ENST00000390503
620	ENST00000390486
621	ENST00000390505
622	ENST00000390504
623	ENST00000390516
624	ENST00000390519
625	ENST00000390511
626	ENST00000390491
627	ENST00000390490
629	ENST00000390514
632	ENST00000390510
633	ENST00000390502
634	ENST00000390494
635	ENST00000390512
636	ENST00000390513
637	ENST00000390531
639	ENST00000390498
640	ENST00000390493
641	ENST00000390506
643	ENST00000390532
644	ENST00000390479
645	ENST00000612375
646	ENST00000390530
647	ENST00000390535
648	ENST00000390484
649	ENST00000390487
650	ENST00000390482
651	ENST00000390533
652	ENST00000390489
653	ENST00000390488
654	ENST00000390509
655	ENST00000390525
656	ENST00000390483
658	ENST00000390485
660	ENST00000390524
662	ENST00000390508
663	ENST00000390492
665	ENST00000390515
666	ENST00000390526
667	ENST00000361390
668	ENST00000361453
669	ENST00000361624
670	ENST00000361739
671	ENST00000361851
672	ENST00000361899
673	ENST00000362079
674	ENST00000361227
675	ENST00000361335
676	ENST00000361381
677	ENST00000361567
678	ENST00000361681
679	ENST00000361789
680	ENST00000267889
682	ENST00000558623
684	ENST00000619217
687	ENST00000282026
688	ENST00000490932
689	ENST00000612978
690	ENST00000614395
691	ENST00000620199
692	ENST00000613577
693	ENST00000621725
694	ENST00000618859
695	ENST00000613597
696	ENST00000383209
697	ENST00000381812
698	ENST00000381808
699	ENST00000339987
700	ENST00000360779
701	ENST00000467129
703	ENST00000622165
704	ENST00000626328
705	ENST00000613440
706	ENST00000626738
707	ENST00000630826
708	ENST00000626686
709	ENST00000628199
710	ENST00000616412
712	ENST00000215539
713	ENST00000415638
715	ENST00000626153
716	ENST00000617836
717	ENST00000614271
718	ENST00000626917
719	ENST00000628682
720	ENST00000628382
721	ENST00000630443
722	ENST00000631147
723	ENST00000630564
724	ENST00000629384
725	ENST00000625855
727	ENST00000465992
728	ENST00000443494
729	ENST00000437507
730	ENST00000443142
731	ENST00000453694
732	ENST00000471263
735	ENST00000284881
736	ENST00000400559
737	ENST00000400558
738	ENST00000405964
739	ENST00000493464
740	ENST00000482915
741	ENST00000485272
742	ENST00000490393
743	ENST00000329553
746	ENST00000338244
747	ENST00000379333
748	ENST00000423430
749	ENST00000468355
750	ENST00000496331
751	ENST00000414518
752	ENST00000421374
753	ENST00000314328
754	ENST00000416735
755	ENST00000541492
756	ENST00000440893
758	ENST00000437398
759	ENST00000471840
760	ENST00000378412
761	ENST00000502556
762	ENST00000504800
763	ENST00000491941
764	ENST00000464195
768	ENST00000617982
769	ENST00000612029
770	ENST00000620970
771	ENST00000612729
772	ENST00000614542
773	ENST00000615532
774	ENST00000613470
775	ENST00000622342
776	ENST00000613028
777	ENST00000622193
778	ENST00000216727
779	ENST00000397276
780	ENST00000556821
781	ENST00000556809
782	ENST00000557702
783	ENST00000554062
784	ENST00000553960
785	ENST00000555295
790	ENST00000389124
791	ENST00000399907
792	ENST00000399909
794	ENST00000309434
796	ENST00000304062
797	ENST00000505203
798	ENST00000506404
799	ENST00000504062
800	ENST00000266557
801	ENST00000541233
802	ENST00000215855
807	ENST00000566339
808	ENST00000564709
809	ENST00000569380
810	ENST00000567868
811	ENST00000563741
812	ENST00000301717
813	ENST00000563668
814	ENST00000563705
815	ENST00000569769
816	ENST00000565550
817	ENST00000564070
818	ENST00000568416
820	ENST00000630971
821	ENST00000605927
822	ENST00000630511
823	ENST00000614965
824	ENST00000617643
825	ENST00000616216
826	ENST00000620826
827	ENST00000619526
828	ENST00000616750
831	ENST00000381401
832	ENST00000475167
833	ENST00000484026
834	ENST00000375571
835	ENST00000464736
836	ENST00000496520
837	ENST00000479045
838	ENST00000399936
839	ENST00000494937
840	ENST00000399937
841	ENST00000479058
842	ENST00000497581
843	ENST00000476836
844	ENST00000383330
845	ENST00000488461
846	ENST00000476230
847	ENST00000474720
848	ENST00000484935
850	ENST00000378308
851	ENST00000324545
852	ENST00000467173
853	ENST00000465386
854	ENST00000463829
855	ENST00000462850
856	ENST00000487625
857	ENST00000485180
858	ENST00000400911
859	ENST00000361716
860	ENST00000544432
861	ENST00000535180
862	ENST00000396308
863	ENST00000538970
864	ENST00000535927
865	ENST00000539047
869	ENST00000534880
870	ENST00000537671
874	ENST00000377113
875	ENST00000434457
876	ENST00000602925
877	ENST00000602708
878	ENST00000380437
879	ENST00000494124
880	ENST00000602442
881	ENST00000380427
882	ENST00000361024
883	ENST00000380424
886	ENST00000287647
887	ENST00000435522
888	ENST00000419585
889	ENST00000431693
890	ENST00000438741
891	ENST00000483276
892	ENST00000464934
893	ENST00000421731
894	ENST00000470757
895	ENST00000480909
896	ENST00000470028
897	ENST00000383807
898	ENST00000625535
900	ENST00000615930
901	ENST00000623857
902	ENST00000452874
903	ENST00000272224
905	ENST00000223029
906	ENST00000400479
907	ENST00000415999
908	ENST00000395236
911	ENST00000403951
922	ENST00000463981
923	ENST00000399322
925	ENST00000545990
926	ENST00000540967
927	ENST00000536414
928	ENST00000541484
929	ENST00000544636
930	ENST00000228850
933	ENST00000613278
934	ENST00000612144
935	ENST00000378621
936	ENST00000378619
941	ENST00000221566
942	ENST00000591984
943	ENST00000589251
944	ENST00000587866
945	ENST00000586711
946	ENST00000468428
947	ENST00000470422
948	ENST00000377813
949	ENST00000360807
950	ENST00000455029
951	ENST00000495501
953	ENST00000398782
954	ENST00000377807
955	ENST00000246043
956	ENST00000610403
957	ENST00000617404
963	ENST00000521818
968	ENST00000339944
969	ENST00000267396
970	ENST00000536884
971	ENST00000342382
972	ENST00000382021
973	ENST00000514237
974	ENST00000512136
975	ENST00000506762
976	ENST00000509626
977	ENST00000574081
978	ENST00000399600
979	ENST00000571800
980	ENST00000574297
982	ENST00000344733
985	ENST00000382788
988	ENST00000338806
990	ENST00000508158
994	ENST00000504194
995	ENST00000512266
996	ENST00000513991
997	ENST00000515521
999	ENST00000509746
1000	ENST00000511709
1001	ENST00000507041
1002	ENST00000507246
1003	ENST00000504559
1004	ENST00000509772
1005	ENST00000336727
1006	ENST00000377833
1009	ENST00000377823
1010	ENST00000399781
1011	ENST00000399782
1012	ENST00000317582
1013	ENST00000498133
1014	ENST00000464649
1015	ENST00000493680
1016	ENST00000355028
1017	ENST00000399777
1018	ENST00000479296
1019	ENST00000485631
1020	ENST00000543133
1021	ENST00000611738
1022	ENST00000418951
1023	ENST00000616863
1024	ENST00000337612
1025	ENST00000618481
1026	ENST00000538149
1027	ENST00000572734
1029	ENST00000615396
1030	ENST00000621484
1031	ENST00000613149
1032	ENST00000614680
1033	ENST00000610608
1035	ENST00000269218
1036	ENST00000580732
1041	ENST00000578955
1044	ENST00000424526
1045	ENST00000381312
1052	ENST00000388950
1053	ENST00000423537
1054	ENST00000377984
1055	ENST00000472182
1056	ENST00000426637
1057	ENST00000380472
1058	ENST00000397717
1059	ENST00000338130
1060	ENST00000380441
1061	ENST00000380455
1062	ENST00000380454
1063	ENST00000380430
1064	ENST00000606474
1065	ENST00000627411
1066	ENST00000630183
1067	ENST00000630579
1068	ENST00000628330
1069	ENST00000627791
1070	ENST00000631360
1071	ENST00000629594
1072	ENST00000628685
1073	ENST00000625238
1074	ENST00000626248
1085	ENST00000629390
1086	ENST00000613615
1088	ENST00000356443
1089	ENST00000261606
1090	ENST00000581804
1091	ENST00000581075
1093	ENST00000577294
1094	ENST00000400569
1095	ENST00000494372
1096	ENST00000379649
1097	ENST00000239878
1098	ENST00000464423
1099	ENST00000437952
1100	ENST00000449560
1101	ENST00000546801
1102	ENST00000480998
1103	ENST00000466518
1104	ENST00000422530
1105	ENST00000461130
1106	ENST00000456444
1107	ENST00000479702
1108	ENST00000453871
1109	ENST00000468808
1110	ENST00000378322
1111	ENST00000270708
1112	ENST00000471223
1113	ENST00000424367
1114	ENST00000497940
1115	ENST00000469643
1117	ENST00000465916
1118	ENST00000419924
1119	ENST00000479331
1120	ENST00000398000
1121	ENST00000477281
1124	ENST00000463161
1125	ENST00000426644
1126	ENST00000483576
1127	ENST00000453971
1128	ENST00000311936
1129	ENST00000557334
1130	ENST00000256078
1131	ENST00000556131
1134	ENST00000622835
1135	ENST00000614617
1137	ENST00000622563
1138	ENST00000611064
1139	ENST00000612528
1140	ENST00000492195
1141	ENST00000446855
1142	ENST00000455660
1143	ENST00000436627
1144	ENST00000474687
1146	ENST00000259608
1147	ENST00000486859
1148	ENST00000474403
1149	ENST00000618781
1151	ENST00000616388
1152	ENST00000620611
1153	ENST00000375078
1154	ENST00000489020
1155	ENST00000615970
1156	ENST00000323443
1157	ENST00000397130
1158	ENST00000563454
1159	ENST00000562868
1160	ENST00000569830
1161	ENST00000570160
1162	ENST00000374391
1164	ENST00000475300
1167	ENST00000498461
1168	ENST00000542434
1169	ENST00000612635
1174	ENST00000454805
1175	ENST00000436183
1176	ENST00000484244
1177	ENST00000423630
1178	ENST00000486449
1179	ENST00000437676
1180	ENST00000475500
1181	ENST00000442259
1183	ENST00000234590
1184	ENST00000464920
1185	ENST00000497492
1186	ENST00000486051
1187	ENST00000492343
1188	ENST00000489867
1189	ENST00000199389
1190	ENST00000422786
1191	ENST00000490523
1192	ENST00000495565
1193	ENST00000474029
1194	ENST00000470168
1195	ENST00000431744
1196	ENST00000463213
1197	ENST00000446699
1198	ENST00000461493
1199	ENST00000438928
1200	ENST00000486844
1201	ENST00000415525
1202	ENST00000414473
1203	ENST00000423443
1204	ENST00000489335
1205	ENST00000616968
1206	ENST00000546529
1209	ENST00000376705
1210	ENST00000620595
1211	ENST00000561234
1212	ENST00000416165
1213	ENST00000560846
1216	ENST00000597229
1217	ENST00000394341
1220	ENST00000342085
1221	ENST00000566659
1222	ENST00000441549
1223	ENST00000268673
1224	ENST00000462923
1225	ENST00000474706
1226	ENST00000492021
1227	ENST00000570136
1228	ENST00000389224
1229	ENST00000461815
1230	ENST00000491073
1231	ENST00000460496
1232	ENST00000464702
1233	ENST00000471311
1234	ENST00000478708
1237	ENST00000394455
1238	ENST00000347230
1239	ENST00000554557
1240	ENST00000554523
1243	ENST00000555452
1245	ENST00000557366
1246	ENST00000557407
1247	ENST00000553399
1251	ENST00000396184
1261	ENST00000375544
1262	ENST00000375543
1265	ENST00000228799
1266	ENST00000543029
1267	ENST00000537851
1268	ENST00000540929
1269	ENST00000541659
1270	ENST00000535564
1271	ENST00000537183
1272	ENST00000534935
1273	ENST00000540662
1274	ENST00000538822
1275	ENST00000552005
1276	ENST00000537710
1278	ENST00000545509
1279	ENST00000248879
1280	ENST00000405465
1281	ENST00000443409
1282	ENST00000338401
1283	ENST00000397666
1284	ENST00000301686
1285	ENST00000448973
1286	ENST00000397664
1287	ENST00000568077
1288	ENST00000456420
1289	ENST00000397665
1290	ENST00000564039
1291	ENST00000568773
1292	ENST00000565163
1293	ENST00000568830
1294	ENST00000565799
1295	ENST00000614890
1296	ENST00000263663
1297	ENST00000402170
1298	ENST00000404869
1299	ENST00000497182
1300	ENST00000434858
1302	ENST00000469895
1303	ENST00000480197
1304	ENST00000490432
1305	ENST00000492648
1306	ENST00000625239
1307	ENST00000361264
1308	ENST00000466402
1309	ENST00000396990
1310	ENST00000450964
1311	ENST00000463286
1312	ENST00000301905
1313	ENST00000522944
1316	ENST00000462625
1317	ENST00000406516
1318	ENST00000331728
1319	ENST00000425203
1320	ENST00000333611
1321	ENST00000340552
1322	ENST00000465937
1323	ENST00000482270
1324	ENST00000467301
1325	ENST00000462683
1326	ENST00000451537
1327	ENST00000470730
1328	ENST00000374643
1329	ENST00000462972
1330	ENST00000496576
1331	ENST00000374622
1332	ENST00000373255
1333	ENST00000455786
1340	ENST00000513841
1342	ENST00000510312
1348	ENST00000305560
1349	ENST00000559860
1350	ENST00000531970
1351	ENST00000525552
1352	ENST00000531624
1353	ENST00000533199
1354	ENST00000533841
1355	ENST00000563459
1356	ENST00000564987
1357	ENST00000564776
1358	ENST00000564759
1359	ENST00000564501
1360	ENST00000563232
1361	ENST00000565344
1362	ENST00000562402
1363	ENST00000566017
1364	ENST00000564668
1365	ENST00000564461
1366	ENST00000562581
1368	ENST00000564997
1371	ENST00000449606
1372	ENST00000453831
1373	ENST00000497541
1379	ENST00000551168
1380	ENST00000546461
1384	ENST00000283684
1385	ENST00000588255
1387	ENST00000591728
1388	ENST00000585322
1389	ENST00000536015
1391	ENST00000229402
1394	ENST00000442466
1395	ENST00000376810
1396	ENST00000376804
1397	ENST00000486588
1398	ENST00000483738
1400	ENST00000616541
1403	ENST00000540988
1404	ENST00000542530
1405	ENST00000327839
1406	ENST00000621400
1407	ENST00000605847
1408	ENST00000534348
1409	ENST00000530579
1410	ENST00000604306
1411	ENST00000378076
1414	ENST00000401061
1415	ENST00000477188
1416	ENST00000616135
1423	ENST00000329493
1424	ENST00000456262
1425	ENST00000418113
1426	ENST00000404929
1427	ENST00000405894
1428	ENST00000478494
1429	ENST00000496369
1430	ENST00000307507
1433	ENST00000229563
1434	ENST00000466421
1435	ENST00000467415
1436	ENST00000495549
1437	ENST00000541412
1438	ENST00000485928
1439	ENST00000373418
1440	ENST00000373422
1441	ENST00000257118
1442	ENST00000467894
1449	ENST00000431992
1450	ENST00000556392
1451	ENST00000555704
1452	ENST00000359332
1453	ENST00000553274
1454	ENST00000557128
1455	ENST00000554512
1456	ENST00000288350
1457	ENST00000358268
1458	ENST00000495240
1459	ENST00000484878
1460	ENST00000485895
1461	ENST00000491625
1462	ENST00000459939
1463	ENST00000490184
1464	ENST00000418018
1465	ENST00000466954
1466	ENST00000448288
1467	ENST00000434281
1468	ENST00000438404
1469	ENST00000411566
1470	ENST00000468009
1471	ENST00000415863
1472	ENST00000426783
1473	ENST00000456017
1474	ENST00000451131
1475	ENST00000480612
1476	ENST00000380671
1477	ENST00000625658
1478	ENST00000615818
1479	ENST00000479230
1480	ENST00000418458
1481	ENST00000468146
1482	ENST00000394799
1483	ENST00000468885
1484	ENST00000462550
1485	ENST00000492349
1486	ENST00000496254
1487	ENST00000474423
1488	ENST00000460073
1489	ENST00000484022
1490	ENST00000497356
1491	ENST00000380821
1492	ENST00000467062
1493	ENST00000490969
1494	ENST00000421710
1495	ENST00000461041
1496	ENST00000380799
1497	ENST00000610884
1501	ENST00000590341
1502	ENST00000590465
1503	ENST00000023064
1504	ENST00000592232
1505	ENST00000587772
1507	ENST00000445649
1508	ENST00000447036
1509	ENST00000233379
1510	ENST00000418606
1511	ENST00000463940
1512	ENST00000470100
1513	ENST00000572988
1514	ENST00000389005
1515	ENST00000574911
1516	ENST00000575815
1517	ENST00000576523
1518	ENST00000574379
1519	ENST00000577169
1523	ENST00000412306
1524	ENST00000369754
1525	ENST00000320172
1526	ENST00000369756
1527	ENST00000423467
1528	ENST00000401766
1529	ENST00000579221
1532	ENST00000261707
1533	ENST00000261383
1534	ENST00000572640
1535	ENST00000572931
1542	ENST00000409088
1543	ENST00000409282
1544	ENST00000456154
1545	ENST00000491242
1546	ENST00000372080
1547	ENST00000621209
1548	ENST00000216500
1549	ENST00000557751
1550	ENST00000536410
1551	ENST00000554101
1552	ENST00000553986
1553	ENST00000557137
1554	ENST00000556502
1555	ENST00000555171
1556	ENST00000557326
1557	ENST00000553328
1558	ENST00000557185
1559	ENST00000611054
1560	ENST00000421952
1561	ENST00000587091
1563	ENST00000344700
1564	ENST00000464218
1565	ENST00000467531
1566	ENST00000494077
1567	ENST00000326199
1568	ENST00000480942
1569	ENST00000621356
1570	ENST00000265138
1571	ENST00000511391
1573	ENST00000514284
1574	ENST00000508948
1575	ENST00000503192
1576	ENST00000507075
1577	ENST00000474125
1578	ENST00000433616
1579	ENST00000370215
1580	ENST00000476306
1581	ENST00000470414
1582	ENST00000619208
1583	ENST00000378733
1584	ENST00000624426
1585	ENST00000425828
1586	ENST00000466796
1587	ENST00000495091
1588	ENST00000491434
1589	ENST00000489170
1590	ENST00000461402
1591	ENST00000483001
1592	ENST00000309777
1593	ENST00000373593
1594	ENST00000344461
1595	ENST00000484490
1596	ENST00000485689
1597	ENST00000487174
1598	ENST00000268070
1599	ENST00000557896
1600	ENST00000568565
1601	ENST00000378898
1603	ENST00000560486
1604	ENST00000558960
1605	ENST00000561355
1606	ENST00000558930
1607	ENST00000376215
1608	ENST00000473224
1609	ENST00000491711
1610	ENST00000470978
1611	ENST00000290374
1612	ENST00000264335
1613	ENST00000466227
1614	ENST00000571732
1615	ENST00000573026
1616	ENST00000496706
1617	ENST00000573196
1618	ENST00000575977
1619	ENST00000469398
1620	ENST00000486241
1621	ENST00000489287
1622	ENST00000576854
1623	ENST00000572108
1624	ENST00000498643
1625	ENST00000381070
1626	ENST00000508024
1627	ENST00000485990
1628	ENST00000506168
1629	ENST00000545000
1630	ENST00000469800
1631	ENST00000389938
1632	ENST00000488657
1634	ENST00000481395
1636	ENST00000477170
1637	ENST00000340326
1638	ENST00000488219
1639	ENST00000359315
1640	ENST00000588278
1641	ENST00000292450
1642	ENST00000456748
1643	ENST00000438937
1644	ENST00000477297
1645	ENST00000543588
1646	ENST00000444716
1647	ENST00000302541
1648	ENST00000425621
1649	ENST00000458441
1650	ENST00000458292
1652	ENST00000459828
1654	ENST00000396217
1655	ENST00000539167
1656	ENST00000555185
1657	ENST00000557294
1658	ENST00000556778
1659	ENST00000555542
1660	ENST00000555906
1661	ENST00000554835
1662	ENST00000332981
1663	ENST00000555082
1664	ENST00000552875
1665	ENST00000553830
1666	ENST00000553831
1667	ENST00000553726
1668	ENST00000553265
1669	ENST00000556164
1670	ENST00000557585
1671	ENST00000557473
1672	ENST00000553889
1673	ENST00000557559
1674	ENST00000555604
1675	ENST00000555233
1676	ENST00000536400
1677	ENST00000555628
1678	ENST00000555110
1679	ENST00000555382
1680	ENST00000557599
1681	ENST00000553846
1682	ENST00000556245
1683	ENST00000549620
1684	ENST00000301180
1685	ENST00000546719
1686	ENST00000552328
1687	ENST00000546732
1688	ENST00000378482
1695	ENST00000419600
1696	ENST00000341255
1697	ENST00000412716
1698	ENST00000552173
1699	ENST00000549555
1700	ENST00000439799
1701	ENST00000425012
1702	ENST00000551919
1703	ENST00000549041
1704	ENST00000549732
1705	ENST00000604900
1706	ENST00000436900
1707	ENST00000551534
1708	ENST00000552459
1709	ENST00000549497
1710	ENST00000551313
1711	ENST00000449723
1712	ENST00000382692
1713	ENST00000382679
1714	ENST00000478303
1715	ENST00000340621
1716	ENST00000436374
1717	ENST00000399273
1718	ENST00000399264
1719	ENST00000360524
1720	ENST00000360495
1721	ENST00000420937
1722	ENST00000428950
1723	ENST00000328495
1724	ENST00000463809
1725	ENST00000470068
1728	ENST00000395999
1731	ENST00000348035
1732	ENST00000356142
1733	ENST00000488373
1734	ENST00000497741
1735	ENST00000473564
1736	ENST00000495499
1737	ENST00000370944
1738	ENST00000262346
1739	ENST00000464236
1740	ENST00000490846
1741	ENST00000498735
1742	ENST00000233609
1743	ENST00000586686
1744	ENST00000592588
1745	ENST00000591032
1746	ENST00000592623
1747	ENST00000586656
1748	ENST00000589656
1749	ENST00000591804
1750	ENST00000593052
1751	ENST00000592700
1752	ENST00000586096
1753	ENST00000617694
1754	ENST00000585665
1755	ENST00000324849
1756	ENST00000519381
1757	ENST00000520140
1758	ENST00000518038
1759	ENST00000425020
1760	ENST00000521829
1761	ENST00000521005
1762	ENST00000521976
1763	ENST00000521162
1764	ENST00000520997
1766	ENST00000556710
1767	ENST00000485079
1768	ENST00000297293
1769	ENST00000493372
1770	ENST00000487305
1771	ENST00000336294
1772	ENST00000438825
1773	ENST00000441402
1774	ENST00000472503
1775	ENST00000468135
1776	ENST00000466321
1777	ENST00000476968
1778	ENST00000498613
1779	ENST00000317037
1780	ENST00000371222
1781	ENST00000502506
1782	ENST00000507754
1783	ENST00000503283
1784	ENST00000511584
1785	ENST00000428459
1786	ENST00000511180
1787	ENST00000606722
1788	ENST00000606514
1789	ENST00000237283
1790	ENST00000367593
1793	ENST00000357878
1794	ENST00000430843
1795	ENST00000490802
1796	ENST00000482675
1797	ENST00000462145
1798	ENST00000444068
1799	ENST00000457733
1800	ENST00000426417
1801	ENST00000431966
1802	ENST00000430384
1803	ENST00000411848
1804	ENST00000475936
1805	ENST00000474138
1806	ENST00000427701
1808	ENST00000445395
1809	ENST00000464837
1810	ENST00000487549
1812	ENST00000542998
1814	ENST00000541339
1815	ENST00000433855
1816	ENST00000334344
1817	ENST00000427628
1818	ENST00000426776
1819	ENST00000422737
1820	ENST00000479608
1821	ENST00000480128
1822	ENST00000444670
1823	ENST00000457135
1824	ENST00000477947
1825	ENST00000340487
1830	ENST00000377148
1831	ENST00000377149
1832	ENST00000377147
1833	ENST00000331565
1835	ENST00000421745
1836	ENST00000466527
1837	ENST00000444173
1838	ENST00000431454
1840	ENST00000462504
1841	ENST00000497023
1842	ENST00000496555
1843	ENST00000461788
1844	ENST00000471232
1845	ENST00000470250
1846	ENST00000465130
1847	ENST00000552432
1848	ENST00000547379
1849	ENST00000549465
1850	ENST00000552024
1851	ENST00000548610
1852	ENST00000261187
1853	ENST00000550062
1854	ENST00000549588
1855	ENST00000546459
1856	ENST00000552405
1857	ENST00000549033
1858	ENST00000551877
1859	ENST00000547801
1860	ENST00000549928
1861	ENST00000549305
1862	ENST00000548444
1863	ENST00000589018
1864	ENST00000351218
1865	ENST00000514101
1866	ENST00000587809
1867	ENST00000588979
1868	ENST00000477900
1869	ENST00000587199
1870	ENST00000591444
1871	ENST00000589676
